Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,daily_return,cum_returns,middle_band,upper_band,lower_band,conversion,base,spanA,spanB,lagging
2018-08-08 00:00:00+05:30,11412.5,11459.9501953125,11379.2998046875,11450.0,210500,0.0,0.0,0.005316306199962151,1.0729613341149684,11179.287451171875,11514.46494651198,10844.10995583177,11335.10009765625,11068.85009765625,,,11278.900390625
2018-08-09 00:00:00+05:30,11493.25,11495.2001953125,11454.099609375,11470.7001953125,302200,0.0,0.0,0.001807877319869089,1.0749011165760114,11201.662451171875,11551.753424753177,10851.571477590573,11365.0751953125,11110.72509765625,,,11234.349609375
2018-08-10 00:00:00+05:30,11474.9501953125,11478.75,11419.650390625,11429.5,0,0.0,0.0,-0.003591776841080363,1.0710403116390423,11222.192431640626,11575.18171094795,10869.2031523333,11365.0751953125,11115.125,,,11143.099609375
2018-08-13 00:00:00+05:30,11369.599609375,11406.2998046875,11340.2998046875,11355.75,246900,0.0,0.0,-0.006452600726191027,1.0641293161463803,11243.137451171875,11574.7571915964,10911.51771074735,11365.0751953125,11151.17529296875,,,10967.400390625
2018-08-14 00:00:00+05:30,11381.7001953125,11452.4501953125,11370.7998046875,11435.099609375,232600,0.0,0.0,0.006987615029830696,1.0715650421495682,11264.48994140625,11587.606488151134,10941.373394661365,11365.0751953125,11185.92529296875,,,11067.4501953125
2018-08-16 00:00:00+05:30,11397.150390625,11449.849609375,11366.25,11385.0498046875,290600,0.0,0.0,-0.004376857779749166,1.0668749543583287,11284.719921875,11583.677734517869,10985.76210923213,11394.875,11209.10009765625,,,11053.7998046875
2018-08-17 00:00:00+05:30,11437.150390625,11486.4501953125,11431.7998046875,11470.75,234700,0.0,0.0,0.0075274326228431665,1.07490578369426,11310.40244140625,11578.737514975559,11042.06736783694,11417.75,11210.39990234375,,,10977.5498046875
2018-08-20 00:00:00+05:30,11502.099609375,11565.2998046875,11499.650390625,11551.75,232600,0.0,0.0,0.007061438877143944,1.0824961651845055,11337.479931640624,11587.668880903528,11087.29098237772,11452.7998046875,11245.44970703125,,,10930.4501953125
2018-08-21 00:00:00+05:30,11576.2001953125,11581.75,11539.599609375,11570.900390625,224200,0.0,0.0,0.00165779129785526,1.0842907179071102,11361.787451171875,11603.256290280708,11120.318612063042,11461.02490234375,11253.6748046875,,,11008.2998046875
2018-08-23 00:00:00+05:30,11620.7001953125,11620.7001953125,11546.7001953125,11582.75,248500,0.0,0.0,0.0010240870610727093,1.0854011260017602,11384.2099609375,11620.181284270846,11148.238637604154,11480.5,11273.14990234375,,,10858.25
2018-08-24 00:00:00+05:30,11566.599609375,11604.599609375,11532.0,11557.099609375,218800,0.0,0.0,-0.0022145337355118366,1.0829974685916668,11405.46494140625,11622.3472873762,11188.582595436299,11480.5,11278.0751953125,,,10599.25
2018-08-27 00:00:00+05:30,11605.849609375,11700.9501953125,11595.599609375,11691.9501953125,199500,0.0,0.0,0.011668203138797129,1.0956341030539973,11431.6974609375,11653.915771493048,11209.47915038195,11520.625,11318.2001953125,,,10316.4501953125
2018-08-28 00:00:00+05:30,11731.9501953125,11760.2001953125,11710.5,11738.5,241900,0.0,0.0,0.003981355027167455,1.0999962113981274,11454.70498046875,11702.732125059298,11206.677835878203,11563.22509765625,11353.2001953125,,,10348.0498046875
2018-08-29 00:00:00+05:30,11744.9501953125,11753.2001953125,11678.849609375,11691.900390625,251600,0.0,0.0,-0.003969809547642367,1.0956294359357488,11473.322509765625,11733.702949868662,11212.942069662588,11563.22509765625,11385.5751953125,,,10301.0498046875
2018-08-30 00:00:00+05:30,11694.75,11698.7998046875,11639.7001953125,11676.7998046875,313800,0.0,0.0,-0.0012915424723947133,1.0942143839852319,11489.3375,11758.359236912867,11220.315763087132,11596.0,11426.35009765625,,,10460.099609375
2018-08-31 00:00:00+05:30,11675.849609375,11727.650390625,11640.099609375,11680.5,346500,0.0,0.0,0.00031688436681198695,1.0945611234174575,11506.052490234375,11778.979240904146,11233.125739564604,11629.92529296875,11436.72509765625,,,10234.650390625
2018-09-03 00:00:00+05:30,11751.7998046875,11751.7998046875,11567.400390625,11582.349609375,234400,0.0,0.0,-0.00840292715423141,1.0853636060315268,11522.9349609375,11769.314542629394,11276.555379245607,11646.10009765625,11442.9501953125,,,10472.5
2018-09-04 00:00:00+05:30,11598.75,11602.5498046875,11496.849609375,11520.2998046875,254800,0.0,0.0,-0.00535727264157837,1.0795490172787692,11530.9099609375,11765.711997781422,11296.10792409358,11628.52490234375,11485.22509765625,,,10512.5
2018-09-05 00:00:00+05:30,11514.849609375,11542.650390625,11393.849609375,11476.9501953125,246100,0.0,0.0,-0.0037628889968090995,1.0754867941601347,11535.402490234375,11762.24499689295,11308.5599835758,11577.02490234375,11497.5751953125,,,10584.75
2018-09-06 00:00:00+05:30,11514.150390625,11562.25,11436.0498046875,11536.900390625,247900,0.0,0.0,0.005223530144531363,1.0811046318494755,11542.775,11759.41092948913,11326.13907051087,11577.02490234375,11497.5751953125,,,10453.0498046875
2018-09-07 00:00:00+05:30,11558.25,11603.0,11484.400390625,11589.099609375,295900,0.0,0.0,0.0045245444601755835,1.0859961378223801,11549.72998046875,11762.87107886323,11336.58888207427,11577.02490234375,11497.5751953125,,,10303.5498046875
2018-09-10 00:00:00+05:30,11570.25,11573.0,11427.2998046875,11438.099609375,286700,0.0,0.0,-0.013029485041085365,1.0718461673899469,11548.099951171875,11764.144203630805,11332.055698712944,11573.52490234375,11497.5751953125,11071.25,,10245.25
2018-09-11 00:00:00+05:30,11476.849609375,11479.400390625,11274.0,11287.5,0,0.0,0.0,-0.013166488710376734,1.0577337169277465,11540.999951171874,11780.496180923326,11301.503721420422,11512.89990234375,11517.10009765625,11087.4375,,10146.7998046875
2018-09-12 00:00:00+05:30,11340.099609375,11380.75,11250.2001953125,11369.900390625,268200,0.0,0.0,0.0073001453488372725,1.065455326801685,11541.707470703124,11779.061388858243,11304.353552548006,11501.0,11505.2001953125,11119.5625,,10224.75
2018-09-14 00:00:00+05:30,11443.5,11523.25,11430.5498046875,11515.2001953125,276600,0.0,0.0,0.012779338401883056,1.0790711409749727,11545.7125,11778.341288969963,11313.083711030036,11501.0,11505.2001953125,11143.30029296875,,10124.900390625
2018-09-17 00:00:00+05:30,11464.9501953125,11464.9501953125,11366.900390625,11377.75,201400,0.0,0.0,-0.011936413868727347,1.0661909012424955,11545.347509765625,11779.015323186077,11311.679696345172,11426.60009765625,11505.2001953125,11153.462646484375,,10030.0
2018-09-18 00:00:00+05:30,11381.5498046875,11411.4501953125,11268.9501953125,11278.900390625,240900,0.0,0.0,-0.008687975159851424,1.0569278611768411,11535.755029296875,11795.481166671349,11276.028891922402,11426.60009765625,11505.2001953125,11201.97509765625,,10250.849609375
2018-09-19 00:00:00+05:30,11326.650390625,11332.0498046875,11210.900390625,11234.349609375,250600,0.0,0.0,-0.003949922395540484,1.052753078147508,11519.885009765625,11811.012865428529,11228.757154102721,11406.9501953125,11485.55029296875,11237.900146484375,,10198.400390625
2018-09-21 00:00:00+05:30,11271.2998046875,11346.7998046875,10866.4501953125,11143.099609375,719000,0.0,0.0,-0.00812241056873042,1.0442021854192993,11498.494970703125,11831.78662547881,11165.20331592744,11234.72509765625,11313.3251953125,11240.10009765625,,10386.599609375
2018-09-24 00:00:00+05:30,11164.400390625,11170.150390625,10943.599609375,10967.400390625,0,0.0,0.0,-0.015767535507102526,1.0277376903841065,11467.727490234374,11871.274085820967,11064.180894647781,11219.72509765625,11313.3251953125,11258.125244140625,,10380.4501953125
2018-09-25 00:00:00+05:30,10969.9501953125,11080.599609375,10882.849609375,11067.4501953125,405000,0.0,0.0,0.009122472156029238,1.0371131988483373,11443.24501953125,11880.516403494217,11005.973635568283,11194.85009765625,11313.3251953125,11275.500244140625,,10553.0
2018-09-26 00:00:00+05:30,11145.5498046875,11145.5498046875,10993.0498046875,11053.7998046875,340500,0.0,0.0,-0.0012333817079910325,1.0358340423997616,11411.3375,11864.381237918644,10958.293762081355,11194.85009765625,11313.3251953125,11301.987548828125,,10524.0
2018-09-27 00:00:00+05:30,11079.7998046875,11089.4501953125,10953.349609375,10977.5498046875,405700,0.0,0.0,-0.006898080420062014,1.0286887758734502,11373.289990234374,11837.832480270703,10908.747500198046,11194.85009765625,11313.3251953125,11314.074951171875,,10530.0
2018-09-28 00:00:00+05:30,11008.099609375,11034.099609375,10850.2998046875,10930.4501953125,478100,0.0,0.0,-0.004290539347394984,1.0242751462043416,11335.21748046875,11813.823998408217,10856.610962529281,11157.625,11305.25,11349.124755859375,,10598.400390625
2018-10-01 00:00:00+05:30,10930.900390625,11035.650390625,10821.5498046875,11008.2998046875,387000,0.0,0.0,0.007122269255513958,1.0315703095873399,11301.79248046875,11773.559611552882,10830.025349384618,11116.5,11290.875,11357.349853515625,,10585.2001953125
2018-10-03 00:00:00+05:30,10982.7001953125,10989.0498046875,10843.75,10858.25,386800,0.0,0.0,-0.01363060666494631,1.0175093804501179,11260.67998046875,11736.608643289237,10784.751317648264,11084.1748046875,11290.875,11376.824951171875,,10482.2001953125
2018-10-04 00:00:00+05:30,10754.7001953125,10754.7001953125,10547.25,10599.25,425100,0.0,0.0,-0.023852830796859514,0.9932389013640238,11211.525,11744.69703322045,10678.35296677955,10947.02490234375,11153.72509765625,11379.28759765625,,10582.5
2018-10-05 00:00:00+05:30,10514.099609375,10540.650390625,10261.900390625,10316.4501953125,606400,0.0,0.0,-0.026681114672028716,0.9667381803400105,11151.33251953125,11793.461786911455,10509.203252151045,10716.025390625,11011.05029296875,11419.41259765625,,10576.2998046875
2018-10-08 00:00:00+05:30,10310.150390625,10398.349609375,10198.400390625,10348.0498046875,456200,0.0,0.0,0.003063031253653259,0.9696993296004918,11094.8875,11807.961278438233,10381.813721561768,10671.97509765625,10975.80029296875,11458.212646484375,,10616.7001953125
2018-10-09 00:00:00+05:30,10390.2998046875,10397.599609375,10279.349609375,10301.0498046875,430500,0.0,0.0,-0.004541918611438267,0.9652950341678801,11033.094970703125,11795.293312608104,10270.896628798146,10671.97509765625,10975.10009765625,11474.400146484375,,10682.2001953125
2018-10-10 00:00:00+05:30,10331.849609375,10482.349609375,10318.25,10460.099609375,0,0.0,0.0,0.015440154906845027,0.9801993390262405,10976.644970703124,11732.911370570111,10220.378570836137,10643.92529296875,10975.10009765625,11511.175048828125,,10763.400390625
2018-10-11 00:00:00+05:30,10169.7998046875,10335.9501953125,10138.599609375,10234.650390625,483500,0.0,0.0,-0.021553257346415555,0.9590728504214214,10916.472509765625,11707.395851675574,10125.549167855675,10587.125,10945.19970703125,11533.3251953125,,10656.2001953125
2018-10-12 00:00:00+05:30,10331.5498046875,10492.4501953125,10322.150390625,10472.5,343500,0.0,0.0,0.02323964183406524,0.9813613599579913,10875.722509765625,11669.99259634338,10081.45242318787,10587.125,10870.7998046875,11544.525146484375,,10600.0498046875
2018-10-15 00:00:00+05:30,10524.2001953125,10526.2998046875,10410.150390625,10512.5,259500,0.0,0.0,0.003819527333492445,0.9851096964963842,10832.852490234374,11607.920915717667,10057.784064751082,10563.82470703125,10870.7998046875,11556.875,,10526.75
2018-10-16 00:00:00+05:30,10550.150390625,10604.900390625,10525.2998046875,10584.75,265200,0.0,0.0,0.006872770511296089,0.9918801293688564,10786.32998046875,11500.672728271738,10071.987232665762,10446.64990234375,10870.7998046875,11537.300048828125,,10628.599609375
2018-10-17 00:00:00+05:30,10688.7001953125,10710.150390625,10436.4501953125,10453.0498046875,284800,0.0,0.0,-0.012442447418455793,0.9795387130137733,10740.094970703125,11413.428635878827,10066.761305527423,10424.375,10870.7998046875,11537.300048828125,,10685.599609375
2018-10-19 00:00:00+05:30,10339.7001953125,10380.099609375,10249.599609375,10303.5498046875,357500,0.0,0.0,-0.014302046081609565,0.9655293052015298,10691.32744140625,11342.168971111623,10040.485911700878,10424.375,10855.7998046875,11537.300048828125,,10728.849609375
2018-10-22 00:00:00+05:30,10405.849609375,10408.5498046875,10224.0,10245.25,297300,0.0,0.0,-0.0056582251546914986,0.9600661229992467,10641.8724609375,11269.819014291055,10013.925907583945,10424.375,10830.9248046875,11535.550048828125,11158.9501953125,10858.7001953125
2018-10-23 00:00:00+05:30,10152.599609375,10222.099609375,10102.349609375,10146.7998046875,302600,0.0,0.0,-0.009609350217173795,0.9508405113917027,10592.057470703125,11210.96158824825,9973.153353157999,10406.25,10812.7998046875,11515.0,11158.9501953125,10876.75
2018-10-24 00:00:00+05:30,10278.150390625,10290.650390625,10126.7001953125,10224.75,351400,0.0,0.0,0.007682244334463961,0.9581451005233204,10554.924951171875,11168.325359600794,9941.524542742956,10406.25,10812.7998046875,11503.10009765625,11182.42529296875,10883.75
2018-10-25 00:00:00+05:30,10135.0498046875,10166.599609375,10079.2998046875,10124.900390625,0,0.0,0.0,-0.009765481735494741,0.9487883520442061,10507.7974609375,11100.719333505958,9914.875588369041,10394.72509765625,10772.125,11503.10009765625,11182.42529296875,10869.5
2018-10-26 00:00:00+05:30,10122.349609375,10128.849609375,10004.5498046875,10030.0,364300,0.0,0.0,-0.0093729702973544,0.9398953870020199,10456.607470703126,11028.307937681566,9884.907003724686,10357.35009765625,10708.0,11465.900146484375,11195.22509765625,10782.900390625
2018-10-29 00:00:00+05:30,10078.099609375,10275.2998046875,10020.349609375,10250.849609375,364400,0.0,0.0,0.022018904224825553,0.9605908535097727,10420.2724609375,10944.860174450048,9895.684747424952,10357.35009765625,10675.6748046875,11465.900146484375,11218.97509765625,10601.150390625
2018-10-30 00:00:00+05:30,10239.400390625,10285.099609375,10175.349609375,10198.400390625,289800,0.0,0.0,-0.005116572845048073,0.955675920433503,10383.669970703126,10860.221872357753,9907.118069048498,10357.35009765625,10675.6748046875,11446.250244140625,11243.22509765625,10693.7001953125
2018-10-31 00:00:00+05:30,10209.5498046875,10396.0,10105.099609375,10386.599609375,375000,0.0,0.0,0.01845379780568379,0.9733117706369436,10352.5849609375,10732.465586818995,9972.704335056005,10206.5498046875,10587.35009765625,11274.025146484375,11247.625,10488.4501953125
2018-11-01 00:00:00+05:30,10441.7001953125,10441.900390625,10341.900390625,10380.4501953125,348500,0.0,0.0,-0.0005920526730374132,0.9727355188014393,10328.694970703125,10629.45915936663,10027.93078203962,10223.22509765625,10575.0498046875,11266.525146484375,11283.67529296875,10549.150390625
2018-11-02 00:00:00+05:30,10462.2998046875,10606.9501953125,10457.7001953125,10553.0,421200,0.0,0.0,0.01662257430466929,0.9889048872415073,10326.382470703125,10619.315749372727,10033.449192033524,10305.75,10575.0498046875,11254.087646484375,11313.3251953125,10737.599609375
2018-11-05 00:00:00+05:30,10558.75,10558.7998046875,10477.0,10524.0,301900,0.0,0.0,-0.0027480337344830685,0.9861873432511724,10336.7599609375,10642.12943738759,10031.390484487409,10305.75,10547.0,11254.087646484375,11313.3251953125,10791.5498046875
2018-11-06 00:00:00+05:30,10552.0,10600.25,10491.4501953125,10530.0,0,0.0,0.0,0.0005701254275940482,0.9867495937319313,10345.857470703126,10662.780433330341,10028.93450807591,10305.75,10520.10009765625,11254.087646484375,11313.3251953125,10805.4501953125
2018-11-07 00:00:00+05:30,10614.4501953125,10616.4501953125,10582.2998046875,10598.400390625,31200,0.0,0.0,0.006495763592117676,0.9931592858174321,10360.725,10695.44218700341,10026.007812996591,10310.5,10520.10009765625,11231.4375,11305.25,10888.349609375
2018-11-09 00:00:00+05:30,10614.7001953125,10619.5498046875,10544.849609375,10585.2001953125,296600,0.0,0.0,-0.0012454893970770264,0.9919223164573379,10366.980029296876,10713.489544885175,10020.470513708577,10319.94970703125,10496.7998046875,11203.6875,11290.875,10908.7001953125
2018-11-12 00:00:00+05:30,10607.7998046875,10645.5,10464.0498046875,10482.2001953125,259700,0.0,0.0,-0.009730567027500525,0.9822703498709762,10379.35751953125,10723.730811130532,10034.984227931967,10375.2998046875,10379.625,11187.52490234375,11290.875,10967.2998046875
2018-11-13 00:00:00+05:30,10451.900390625,10596.25,10440.5498046875,10582.5,254600,0.0,0.0,0.009568583199961456,0.9916692854385718,10384.85751953125,10738.496129371466,10031.218909691033,10375.2998046875,10357.35009765625,11050.375,11153.72509765625,10951.7001953125
2018-11-14 00:00:00+05:30,10634.900390625,10651.599609375,10532.7001953125,10576.2998046875,384500,0.0,0.0,-0.0005858913595558901,0.9910882749726964,10388.047509765625,10747.401371678046,10028.693647853204,10496.75,10357.35009765625,10863.537841796875,11011.05029296875,10754.0
2018-11-15 00:00:00+05:30,10580.599609375,10646.5,10557.5,10616.7001953125,0,0.0,0.0,0.0038198983927342223,0.9948741314813223,10389.64501953125,10752.787787188005,10026.502251874495,10546.07470703125,10357.35009765625,10823.8876953125,10979.30029296875,10663.5
2018-11-16 00:00:00+05:30,10644.0,10695.150390625,10631.150390625,10682.2001953125,342800,0.0,0.0,0.006169525256907837,1.0010120325629406,10401.1025390625,10785.594524466076,10016.610553658924,10567.85009765625,10357.35009765625,10823.53759765625,10979.30029296875,10729.849609375
2018-11-19 00:00:00+05:30,10731.25,10774.7001953125,10688.7998046875,10763.400390625,272100,0.0,0.0,0.0076014485618920435,1.0086211740383029,10424.095068359375,10836.783212869532,10011.406923849217,10607.625,10389.625,10809.5126953125,10979.30029296875,10779.7998046875
2018-11-20 00:00:00+05:30,10740.099609375,10740.849609375,10640.849609375,10656.2001953125,295200,0.0,0.0,-0.009959695953136949,0.9985756138129853,10444.642578125,10860.610826768947,10028.674329481053,10607.625,10389.625,10766.162353515625,10949.39990234375,10859.900390625
2018-11-21 00:00:00+05:30,10670.9501953125,10671.2998046875,10562.349609375,10600.0498046875,300900,0.0,0.0,-0.00526926949530282,0.9933138497923673,10467.305078125,10864.670912218375,10069.939244031626,10607.625,10389.625,10728.96240234375,10949.39990234375,10862.5498046875
2018-11-22 00:00:00+05:30,10612.650390625,10646.25,10512.0,10526.75,239500,0.0,0.0,-0.006915043423200262,0.9864450413881868,10482.405078125,10864.238355798732,10100.57180045127,10607.625,10389.625,10717.312255859375,10949.39990234375,10792.5
2018-11-26 00:00:00+05:30,10568.2998046875,10637.7998046875,10489.75,10628.599609375,0,0.0,0.0,0.009675313783931383,0.9959892066942206,10507.5900390625,10856.46158478289,10158.718493342109,10607.625,10389.625,10658.724853515625,10949.39990234375,10672.25
2018-11-27 00:00:00+05:30,10621.4501953125,10695.150390625,10596.349609375,10685.599609375,0,0.0,0.0,0.0053628890065369195,1.0013305862614306,10540.37001953125,10819.036851205787,10261.703187856714,10632.22509765625,10389.625,10647.58740234375,10949.39990234375,10727.349609375
2018-11-28 00:00:00+05:30,10708.75,10757.7998046875,10699.849609375,10728.849609375,424500,0.0,0.0,0.004047503329813518,1.0053834751435677,10564.27001953125,10820.356140858841,10308.183898203659,10632.22509765625,10389.625,10640.08740234375,10949.39990234375,10771.7998046875
2018-11-29 00:00:00+05:30,10808.7001953125,10883.0498046875,10782.349609375,10858.7001953125,691300,0.0,0.0,0.012102936537020215,1.017551567538599,10597.285009765625,10824.518020336618,10370.051999194631,10686.39990234375,10443.7998046875,10627.64990234375,10949.39990234375,10802.150390625
2018-11-30 00:00:00+05:30,10892.099609375,10922.4501953125,10835.099609375,10876.75,453900,0.0,0.0,0.001662243580064171,1.0192429860991243,10621.792529296876,10858.482932827543,10385.102125766209,10706.10009765625,10463.5,10609.52490234375,10931.27490234375,10855.150390625
2018-12-03 00:00:00+05:30,10930.7001953125,10941.2001953125,10845.349609375,10883.75,409700,0.0,0.0,0.000643574597191332,1.019898944993343,10646.95751953125,10882.667819013777,10411.247220048723,10715.47509765625,10472.875,10609.52490234375,10931.27490234375,10821.599609375
2018-12-04 00:00:00+05:30,10877.099609375,10890.9501953125,10833.349609375,10869.5,322100,0.0,0.0,-0.0013092913747559942,1.0185636001015406,10662.78251953125,10913.332294828646,10412.232744233856,10715.47509765625,10472.875,10583.425048828125,10919.75,10794.9501953125
2018-12-05 00:00:00+05:30,10820.4501953125,10821.0498046875,10747.9501953125,10782.900390625,312300,0.0,0.0,-0.007967211865771207,1.010448488100769,10675.7275390625,10922.953186412436,10428.501891712564,10715.47509765625,10480.77490234375,10532.675048828125,10882.375,10737.599609375
2018-12-06 00:00:00+05:30,10718.150390625,10722.650390625,10588.25,10601.150390625,318500,0.0,0.0,-0.01685539079615528,0.9934169839544462,10679.28505859375,10919.909393046,10438.6607241415,10715.47509765625,10523.14990234375,10516.512451171875,10882.375,10886.7998046875
2018-12-07 00:00:00+05:30,10644.7998046875,10704.5498046875,10599.349609375,10693.7001953125,325800,0.0,0.0,0.008730166187373989,1.0020896793177283,10684.050048828125,10921.805132041618,10446.294965614632,10764.72509765625,10523.14990234375,10516.512451171875,10882.375,10890.2998046875
2018-12-10 00:00:00+05:30,10508.7001953125,10558.849609375,10474.9501953125,10488.4501953125,381300,0.0,0.0,-0.019193543511718203,0.9828560274550997,10679.212548828125,10928.597441736672,10429.827655919578,10708.0751953125,10641.55029296875,10396.949951171875,10882.375,10905.2001953125
2018-12-11 00:00:00+05:30,10350.0498046875,10567.150390625,10333.849609375,10549.150390625,425500,0.0,0.0,0.005787336945131116,0.9885441464545354,10682.56005859375,10922.809982414654,10442.310134772846,10637.52490234375,10637.52490234375,10399.137451171875,10882.375,10906.9501953125
2018-12-12 00:00:00+05:30,10591.0,10752.2001953125,10560.7998046875,10737.599609375,360500,0.0,0.0,0.01786392380162427,1.0062034237613409,10690.3150390625,10927.095554579519,10453.53452354548,10637.52490234375,10637.52490234375,10440.39990234375,10882.375,10961.849609375
